tweet_id	tweet_text	label
102225	Solo un paciente ha tenido que ser hospitalizado en EE.UU. por los efectos de la variante ómicron del COVID-19 https://t.co/qfDw1KJq2b vía @TelemundoNews	Lit-News_mentions
301561	@juanjose_vivas @ernestorr @MaraRos47589315 El oseltamivir (comercializado como tamiflu) inhibe a la neuraminidasa, una proteína que tiene el virus de influenza en su superficie y que no tienen los coronavirus. Son virus muy muy distintos, no tienen nada que ver	non-personal_reports
200471	y yo me vacune de la gripe toda la vida e igual me da 😡😡 estos nabos son el verdadero abran las escuelas pq no dan más d infelices	Self_reports
201397	"📌El Subsecretario de Salud, Dr. Ariel Aquili sobre la pandemia: ""Recordar que es un virus respiratorio. Tos seca, dolor de garganta, fiebre, perdida de olfato y gusto. Ahora se agregan síntomas digestivos""#PrimeraData #RadioCasilda #Coronavirus"	Self_reports
101246	🔴▶️ #Video 📰🎥 ¡Entérate!1️⃣A través de medios electrónicos y con el llamado adornar autos particulares, secelebra a la patrona de Aguascalientes2️⃣ Aguascalientes nuevamente en semáforo rojo por covid19👇🏼 Más noticias AQUÍ 👇🏼https://t.co/4TIlOceylS	Lit-News_mentions
101661	#Puebla#TransportePúblico ofrecerá asientos preferentes para personas vulnerables a #COVID19  Urbano | Noticias Mexico https://t.co/MGLKzHvONd	Lit-News_mentions
101403	Coronavirus en España hoy, noticias de última hora | La policía comienza a multar en las 37 zonas de Madrid con restricciones a la movilidad#COVID19#ULTIMAHORA#ConfinamientoSelectivo https://t.co/2HFjVVcT4M	Lit-News_mentions
103042	Uno de los síntomas de la #COVID19 es la pérdida del gusto y el olfato.Ello prueba que la mayoría de la población está infectada.No puede haber otra explicación para que tanta gente SOPORTE EL OLOR DE TANTA MIERDA,Y ENCIMA SE LA TRAGUE.Más info enhttps://t.co/DBfvAYYlEF	Lit-News_mentions
200185	No es por nada, pero según una aplicación sobre tos y coronavirus, Maruhenda tose de un modo compatible con covid.  #L6Ncuartaola	Self_reports
100531	"#pozarica En la mañanera, #AMLO habla de #coronavirus #COVID19, con un decálogo de 7 puntos, sin aclarar cómo sabrán cuántos contagios habrá sin hacerse pruebas, diciendo que la variante #Ómicron es un ""COVIDSITO"" y que mejor pinchados que con un tubo en el gasnate....Poza Rica https://t.co/qWbG9TeZxa"	Lit-News_mentions
104699	🟥 #NoticiasBBC El joven científico que estudiaba los efectos del coronavirus en el cerebro y murió de covid-19.Detalles ⬇️ https://t.co/8CD2VNYyOi	Lit-News_mentions
103238	¿Por qué el coronavirus hace perder el sentido del olfato y del gusto? https://t.co/aMcYpbr4xV https://t.co/SNtTYmKJ4Z	Lit-News_mentions
104648	ENTRE RÍOS | Tras la polémica por casos de Covid-19 en frigoríficos, Pablo Basso, de Bromatología, sugirió ser “exagerado a la hora de definir contactos estrechos”. Por @nahuelamore_https://t.co/3csrDv5Bmd	Lit-News_mentions
301166	Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. https://t.co/zos6TCryBY	non-personal_reports
100539	Aquí vemos a un degenerado, acusando a la FAMILIA de ser un arma de destrucción masiva. Da gusto despertarse el día del Señor, y tener que escuchar declaraciones de MUÑECOS DE GUIÑOL como este personaje.	Lit-News_mentions
105738	HOSPITAL DE CAMPAÑA 🏥Solicitan a familiares de pacientes con Covid-19 abstenerse a llevar objetos de valor para evitar extravíos | #LaDos 🎙️🎧📻https://t.co/Y5xaxrzDlm	Lit-News_mentions
103383	📺 ESPECIAL COVID-19 | Centro Árabe solidariza con la comunidad de Temuco con canastas de alimentos https://t.co/GpurkIHT2f https://t.co/epl1FVZdv1	Lit-News_mentions
101302	𝘾𝙤𝙢𝙗𝙖𝙩𝙚 𝙖𝙡 𝙊́𝙢𝙞𝙘𝙧𝙤𝙣 𝙙𝙚𝙨𝙙𝙚 𝙘𝙖𝙨𝙖 🤜🦠Si tienes algún pariente que presente los síntomas de la variante Ómicron de #COVID19, Diario OJO te comparte estos consejos para su proceso de recuperación. ¡Compártelo con tu familia!► https://t.co/xp0osscnUc https://t.co/V7GYZnkDUF	Lit-News_mentions
104411	@ToyitoSal Aquí esta Entrevista con  Dra María Eugenia Barrientos: COVID-19 con:Ibuprofeno Un Antigripal yUn antibiótico .https://t.co/VFtz20r44x https://t.co/UwY2GLIhRn	Lit-News_mentions
301392	Personas recuperadas de Covid-19 que NO fueron asintomáticos (con cefalea, anosmia, disgeusia, diarrea o que recibieron oxígeno) tienen mayor riesgo de alteraciones cognitivas en:•Memoria•Atención•Working memory•Flexibilidad cognitivahttps://t.co/S7P9BFcTju	non-personal_reports
105778	Identifican nuevos síntomas de Covid-19 previos a la pérdida del olfato y gusto - https://t.co/MAQgwOdyqp https://t.co/cMT2Hwg9Z4 https://t.co/33X3OpWRWw	Lit-News_mentions
104018	REALISMO Y SALUD (COVID-19)Webmaster: Víctor López Guzmán.“Medicamentos usados para COVID-19: Al sentir los primeros síntomas de la infección por COVID-19 (dolor de garganta, tos insistente, fiebre, pérdida del  gustoy/u olfato, diarreas, etc), algunas personas toman ...”	Lit-News_mentions
105395	😷 La congestión nasal, dolor de cabeza, dolor de garganta son algunos de los síntomas de #COVID19, si presentas alguno quédate en casa y realízate la prueba. 🧫#EnUsmeSíPodemos https://t.co/lSIuWA3iif	Lit-News_mentions
201589	@nacecontragolpe @chtapia Comprender lo que se lee e interpretar los sentidos de lo escrito no es lo mismo. Si me siento mal hoy y voy a hacerme el PCR, me van a preguntar y voy a contestar:dolor de cabeza el lunes, cansado el martes, miércoles tosí, jueves cansado.¿sabía el lunes que tenía COVID19? No	Self_reports
105153	El COVID-19 arrasó con sus pulmones y sólo un trasplante le devolvió la posibilidad de respirar https://t.co/L7C3WRLAgR	Lit-News_mentions
100544	#2Jun #FANB #GNB Te Recuerda Lavarte las manos frecuentemente con agua y jabón 🧼🚿 Tapa tu nariz y boca al toser o estornudar🤧 Evita el COVID-19 .@41Gnb #JunioBicentenario#GNByPuebloInvictos#YoSoyFANB.@NicolasMaduro.@cmdtegralgnb.@CONASCmdte https://t.co/7w0mBd9bxB	Lit-News_mentions
104723	ℹ️ ¿Qué puedo hacer para evitar el contagio por #COVID19?  ✅ Lávate las manos. ✅ Cúbrete la boca y la nariz cuando tosas o estornudes. ✅ Mantén la distancia con persones con síntomas de infección respiratoria. ✅ Evita compartir comida o utensilios.  🔗 https://t.co/WXfslNgXsr https://t.co/QYOH0idQT9	Lit-News_mentions
301121	También está lo ocurrido con Banfield y el positivo de Kudelka, entre tantos otros casos de contagios. Pero el fútbol que siga como si no pasara nada, ¿no?	non-personal_reports
100378	Así es una terapia para recuperar el olfato cuando se lo pierde a causa del COVID-19 - https://t.co/O2LmTDW0Cg https://t.co/tr1Vls2At9	Lit-News_mentions
201637	Buenos días, Pitosniso … Crees que encontraré novia en 2021?Me ascenderán?Crees que me tocará la lotería?Muchas gracias!	Self_reports
103469	#RT @Vientosur885fm: Un capo que trató de introducir en el Reino Unido más de 170 kilos de cocaína en cajas de piñas muere en la cárcel tras dar positivo por covid-19 https://t.co/NoG5CdD6MG https://t.co/SZfv2c9XbT	Lit-News_mentions
200531	Totalmente reales cada uno de esos síntomas. Ya son 3 meses después y aún me dan algunos de estos síntomas.  El gusto y el olfato no los tengo igual q antes, hay sabores y olores que siento totalmente diferente	Self_reports
302251	@Rubiu5 el caso es que está un poco deprimida porque el dia 12 es su cumple pero tal vez no lo pueda celebrar por el tema del covid19 y me gustaria preguntarte si podrias mandale un video felicitandola. Le haria mucha ilusion, no se si veras estos pero de todas formas GRACIAS.❤	non-personal_reports
104585	España: La IA alcanza nueva cifra récord tras tres días a la baja 🇪🇸😷🇪🇸😷🇪🇸#COVID19 #COVID #coronavirus #España #incidencia #datos #bahanews #noticiasbaha #bahaespanol #espanolbreaking #Noticias #Actualidad Más info 👇👇👇https://t.co/fspuUCcA21 https://t.co/QUCSi9yU30	Lit-News_mentions
302360	#LaMesaRenonaEnVivoTengo un mes en cuarentena  por Covid-19 y estuve 11 días con fiebre, lo que tomé fue aspirina de 750 y te de limón con miel por tres días (solo por las noches ) y eso me ayudo mucho ya  estoy bien. Saludos desde el Estado de México	non-personal_reports
200771	"Querían instalar una antena de telefonía por mi casa (no sé si 4g o 5g) y me dio tristeza que los pobladores del municipio se opusieron porque les da miedo que les cause cancer, pero me dio gusto que no decían ""la antena es para contagiarnos de coronavirus"""	Self_reports
102004	Un estudio de científicos suizos publicado hoy concluyó que síntomas de la COVID-19 tales como la fatiga, la insuficiencia respiratoria o la pérdida del gusto y el olfato pueden durar más de seis semanas en uno de cada tres casos. https://t.co/h5FRagiNm0	Lit-News_mentions
101546	🇸🇬 Singapur: guantes y mascarillas en inéditos comicios. Personas con Covid-19 o bajo orden de cuarentena no pudieron votar en legislativas de este viernes https://t.co/9J1VOZzWNx https://t.co/WuUWfPwTrU	Lit-News_mentions
102883	#SoledadNosUne #DíaDeMuertos #Covid19 || Ayuntamiento de Soledad establece cierre de los cementerios municipales. La medida en estricto apego al semáforo epidemiológico. Nota: https://t.co/vvn9ujc4Gg https://t.co/j5mW8cx5yG	Lit-News_mentions
104902	"#Nacionales Se trata de un doctor del Issste de Chetumal que habría ordenado ""dormir"" a dos pacientes con coronavirus con el fin de desocupar instrumentos de tratamiento. https://t.co/fmMX1Zag8V"	Lit-News_mentions
300332	@ivanpaya Yo también creo que lo de mediados de Febrero fue Covid19. En mi caso, el olfato sigue siendo extremadamente bueno. Ojalá test que nos confirmara esto. 😘	non-personal_reports
300795	Cierto que no toda fiebre o tos es #COVID19, pero los sapos, a la fuerza quieren pretender que la enfermedad no existe o sólo es un cuento de caminos. #Covidiotas	non-personal_reports
200576	Una vez soñé que la CIA me secuestraba porque yo era el hombre omega,el que iba a conducir la revolución universal.Desperté con 38 de fiebre. Fue años antes del covid19.Tal vez en el multiverso.	Self_reports
103088	#Relevante🔴| Hay camas suficientes para atender a pacientes con #COVID19. Esto fue lo que dijo el gobernador, @adan_augusto. 🗣️Aquí la nota completa👉https://t.co/2SSov0q8Tw https://t.co/Wm0iGtvcLq	Lit-News_mentions
300821	@maribelcaguaya @NicolasMaduro @dcabellor @VTVcanal8 @lossifontes @mercesroja @anaderodriguez_ @malave_dra28 @Mippcivzla @SoyRomy2 @Biristay1980 @soydana4f @AlcaldiaDCumana @mcolozza2021 YO❤️CUMANÁPrincipales síntomas de Covid19🔴Fiebre🔴Dolor de cabeza y garganta🔴Congestión 🔴Tos🔴Pérdida de olfato y gustoSi los presentas, acude al médico #JuntosContraLaCovid19 😷@NicolasMaduro @dcabellor @cainecagua @lossifontes el Alcalde que trabaja..!🌞#CUMANA https://t.co/x4LzIv4w6H	non-personal_reports
101164	"Lali Espósito reveló que tuvo Covid-19 en España🦠😷 ""Tuve fiebre y perdí el olfato por siete días""https://t.co/foa3lAVbRC"	Lit-News_mentions
301240	Pues claro, le vale madre, a él solo le gusta declamar poemas o decirlos el ciudadano que se rasque con sus uñas así o más claro lo vil es  que se les pagan a estos zánganos con nuestros impuestos y hacen lo que su rechingada se les ocurra qué horror	non-personal_reports
300728	"""@EmpleoJunta Mi empresa se comen las vacaciones en estos días de encierro obligatorio. Si es por sanidad, ¿yo no tendría que estar de baja?. Firme por el covid19 y por """"falta de trabajo"""".Espero las consecuencias. Espero que ustedes luchen por mi puesto."""	non-personal_reports
301828	@dcorajenosevale @AntonioAttolini @osmar63788097 @ITAM_mx Como quien? Pues Zoeeee por eso le dio Coronavirus ya ves al Mesías que dijo que solo le daba a los corruptos	non-personal_reports
101100	La complejidad de la renta mínima retrasa su aprobación, pero sindicatos y UP esperan mantenerla tras la emergencia https://t.co/voG5eqHi4O vía @publico_es	Lit-News_mentions
102136	Tos, fiebre... descubre aquí los síntomas del coronavirus que más incidencia tienen https://t.co/v5JhrUbpQw	Lit-News_mentions
104948	Aprehendido médico por hurto y venta de medicamentos para el Covid-19 (+Falcón) https://t.co/H8K4DCchlD #VenezuelaGarantíaDeDDHH https://t.co/haOHH0kftt	Lit-News_mentions
105713	"Clarín | Crecen las consultas para dejar la Ciudad: ¿puede el coronavirus tener el efecto ""éxodo"" de la fiebre amarilla? https://t.co/aZ7i61tsxA https://t.co/Hgi0wW5HVz"	Lit-News_mentions
100152	#Espectáculos | Natasha Araos, modelo venezolana, detalló que para ella, el síntoma más desagradable que tuvo a causa del COVID-19 fue la falta de olfato y sabor. Mientras que el más incómodo fue la debilidad que sentía #30jul https://t.co/4kxPZkJUf5	Lit-News_mentions
103140	Neymar regresó a los entrenamientos tras su positivo por covid-19 https://t.co/ndYEnCaaCG https://t.co/sK564s4IPf	Lit-News_mentions
301678	Ya sabemos los lineamientos que le dieron desde allá al señor que no tiene texto, una total vergüenza... #ElPeorGobiernoDeLaHistoria	non-personal_reports
101387	Esta es la verdadera razón por la cual los pacientes con Covid-19 pierden el olfato https://t.co/mbpmjBTLWT https://t.co/5nM6DGzoiP	Lit-News_mentions
102825	Sin gritos ni contacto, así son las nuevas reglas de los parques de atracciones en Japón tras el coronavirus https://t.co/WTLbWv9TmR https://t.co/s9mw1AiliV	Lit-News_mentions
105237	La historia de Félix Lozano, contagiado con coronavirus: “No podía cargar ni un tobo con agua del dolor que tenía” https://t.co/Fhr7KDYUbm vía @ElNacionalWeb	Lit-News_mentions
104772	Coronavirus: Municipalidad de Asunción suspende actividades y clausura establecimientos https://t.co/ASjB7j0xkz https://t.co/ots2AZdshF	Lit-News_mentions
104881	#BoletínUNAM Desarrollan #ExpertosUNAM un simulador laparoscópico inmersivo para que estudiantes de Medicina continúen su entrenamiento quirúrgico, durante el confinamiento por #COVID19 &gt; https://t.co/5kJ3pKifZW#VacúnateYPonte😷 https://t.co/gLTh1Qjbbv	Lit-News_mentions
100271	AGARRA DATO - Estos son los tapabocas que te ayudarán a prevenir el contagio por Covid-19 😷 (+detalles)  🔽 https://t.co/PNXkhY7cea	Lit-News_mentions
102662	#HoyMismo #Honduras | El Dr. Omar Videa, médico internista, explica con datos estadísticos la evolución de la pandemia del #COVID19 en Honduras y Centroamérica. Aquí completa: https://t.co/ubqa2xPea5 https://t.co/g3Q1173Cbo	Lit-News_mentions
103944	⭕️ |  #Noticias |  Mitos e información falsa entre latinos provocan dudas sobre la vacuna contra #covid19. Aquí los detalles. https://t.co/2JMRHlYi6F https://t.co/t6r4rXPmjr	Lit-News_mentions
302406	Cuando comenzó lo del coronavirus comenzó algo flojo así que no dudaron en inventar aumento de peligrosidad,después salieron con los peligrosos asintomáticos, después las cifras infladisimas,si no se dan cuenta de que no calza disculpen amigos pero son tontos.	non-personal_reports
300221	Síntomas de la infección del CORONAVIRUS:  - Sudoración; - Debilidad; - Diarrea; - Dolor estomacal.  Básicamente son los mismos síntomas que usted experimenta cuando su pareja le revisa el celular.	non-personal_reports
200357	yo: holaaa tengo un absceso dental que me ha dado fiebre, me podéis atender de urgencias?señora de Adeslas: ...señora de Adeslas: puedes confirmar que no sea coronavirus?	Self_reports
102654	Según el personal médico, la cirugía fue exitosa y Jimin actualmente se está recuperando después de su procedimiento. Recibirá unos días de tratamiento hospitalario por COVID-19 junto con la atención posoperatoria.+	Lit-News_mentions
103634	Como enfermedad, hay que tener en cuenta, que mientras que a un joven saludable la Covid-19 puede ser no más que un malestar general leve y secreción nasal, para otros, jóvenes también, y de mayor edad, esta puede desencadenar en fiebre alta y síntomas más complejos. Cuídemonos.	Lit-News_mentions
300331	En Villa Lugano lo que nadie corta el pasto esta lleno de mosquitos.. @horaciorlarreta no hay algo que se pueda hacer al respecto? Porque al final nos cuidamos y no salimos x el #COVID19 pero nos agarra #Dengue	non-personal_reports
200078	@edularity En abril 2009 tuve H1N1 duré mas de dos meses enferma y casi me muero. En marzo de este año tuve COVID-19 y pasé 35 días enferma, ahorita mis secuelas son inflamación y dolor articular.	Self_reports
104946	El día que un familiar de un fallecido por coronavirus le reviente la cabeza a P. Sánchez por usar su dolor con intenciones políticas y a favor de la extrema izquierda a la que pertenece, voy a aplaudir a ese familiar hasta con las orejas. El Felón debe acabar en prisión 👏🏻	Lit-News_mentions
200494	suerte para mi q me comunique con la obra social pensando que tenia coronavirus x el dolor de garganta y es faringitis ufffff	Self_reports
104160	🔵 Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/1ktgycnfkQ	Lit-News_mentions
103352	La Secretaria General de la OACI analiza las perspectivas de la aviación civil. Fang Liu describió impactos de COVID-19 al tiempo que expresó su entusiasmo por el futuro en términos de demanda de pasajeros. https://t.co/mqANxUHNGH vía @travel2latam	Lit-News_mentions
101115	noticias #coronavairus | Prueban con éxito dos medicamentos contra el coronavirus | Tendencias | Portafolio https://t.co/73PxcRm5GO	Lit-News_mentions
201532	@RxquelMxrtos Claro porque al tocarte me pasarás el coronavirus entonces ya me acompañará para siempre no?	Self_reports
101798	ATENCIÓN! 📍😱🔥 Exjefes de la empresa Pfizer piden cancelar la vacuna del covid-19 por sus alarmantes efectos secundarios ¿Cuales son? ¡Aquí te los contamos!👇 https://t.co/OjkGoqjYcP | @miami_diario	Lit-News_mentions
100898	Las exitosas estrategias de los países nórdicos para ganarle al coronavirus https://t.co/88ueyb0fkC vía @elpaisuy	Lit-News_mentions
200360	Quiero que se acabe el coronavirus para que hayan ya  recitales y  esas cosas del colegio para las que yo me tengo que poner a coser y pegar disfraces para tomar dos fotos buenas	Self_reports
103860	“Es injusto como juegan con el dolor de uno”, médico denuncia que su tía falleció tras contagiarse de COVID-19 en un hospital https://t.co/niHIEZyrK3 vía @elsalvadorcom	Lit-News_mentions
301724	Bueno si esto esta sucediendo en países de primer mundo, no me quiero imaginar lo que le espera a mi amada Colombia con estos políticos tan ineptos. Creo que si la ciudadanía no toma medidas por su cuenta, nos llevo el que nos trajo como dicen.	non-personal_reports
102531	Con un buen lavado de manos y el aislamiento preventivo en casa evitamos que niños y jóvenes adquieran el coronavirus y contagien a otros, especialmente a los adultos mayores. #EvitaElCoronavirus #YoMeQuedoEnCasa&gt;&gt;&gt; https://t.co/GQwHKlcYRK https://t.co/ALZJRDB002	Lit-News_mentions
103902	¡Atención! Concedieron la prisión domiciliaria a Luis D'Elía 😮 Tenía fiebre alta y dolor en el cuerpo, síntomas del coronavirus https://t.co/6FPTPJcy79	Lit-News_mentions
105080	Bon Jovi lava platos para ayudar a los que se han quedado sin recursos por el coronavirus https://t.co/De55MgE20G vía @RockFM_ES	Lit-News_mentions
101551	Un estudio realizado en macacos sugiere que la transmisión vía aerosoles genera una fiebre más constante y una COVID19 más grave que la transmisión vía partículas. Un estudio preliminar que incide en el peligro de los aerosoles como vector de transmisión. https://t.co/AIQcYjgbih https://t.co/SYXtZ0B0IK	Lit-News_mentions
302285	@tu_oftalmologo1 Amigo una pregunta me común me he comunicado con  amigos y familiares y me han informado que hay muchas personas que les ha dado fiebre Dolores musculares y pérdida de olfato por 2 días y luego se les pasa pero quedan con el susto que si eso es covid19 hay algún  diagnóstico	non-personal_reports
302044	Mi prima tenía doc con su hija y se fueron en uber y weon la Sophi tosia y dijo todo el camino que tenía coronavirus jajajsj el chofer estaba pal oyo y después le dijo na si es broma JWJAJS 😂😂😂	non-personal_reports
100794	🔴VIDEO Decenas de personas asisten a centros médicos por #COVID19. Los sitios de atención dispuestos en los barrios lucen abarrotados de pacientes ➡  https://t.co/LXgNQMIEM5 https://t.co/TKHBTxl7mf	Lit-News_mentions
102985	De un vistazo puedes conocer el Fondo de Recapitalización de las empresas afectadas por la COVID-19 | ¿A quién va dirigido? ¿cómo solicitarlo? ¿requisitos? | Tienes toda la info aquí #pdf: https://t.co/m5YOhNXHL8 https://t.co/h3yWLbII0a	Lit-News_mentions
100230	Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/UeaMHdQiHf	Lit-News_mentions
101318	Tu teléfono podría detectar si tienes Covid-19 con solo escucharte toser (+detalles) 👇 https://t.co/xqdEjD5Ciz	Lit-News_mentions
101766	El presidente @DrGiammattei se realizó un examen médico para conocer su estado de salud, tras ser confirmado como paciente positivo de coronavirus (COVID-19).  #GuatemalaNoSeDetiene🇬🇹 #JuntosSaldremosAdelante https://t.co/HnQQoE4URs	Lit-News_mentions
100027	La influenza y el COVID-19 son enfermedades respiratorias contagiosas, pero son provocadas por virus diferentes. Tanto el COVID-19 como la influenza pueden tener distintos grados de signos y síntomas. Te compartimos un cuadro comparativo de síntomas. ¡Infórmate y cuídate! https://t.co/oDfwEV7JIr	Lit-News_mentions
105223	"😷"" he padecido la infección por #coronavirus, llevo desde el dia X sin gusto ni olfato y no lo recupero. ¿Es para siempre? (...)🙏Tus consultas online sobre #salud  #COVID19 de forma fiable, gratuita, segura y accesible🔎https://t.co/0GtOjvuBqS⚠️Iniciativa de @SEMERGENap https://t.co/62fROzGshI"	Lit-News_mentions
105894	El proyecto, bautizado como CDCVA (COVID-19 Detection by Cough and Voice Analysis), plantea un «enfoque innovador», basado en la inteligencia artificial, para detectar el virus en función de los patrones de voz y tos de las personas afectadas https://t.co/BgjBtmRm1m #coronavirus https://t.co/Am6syCVbpJ	Lit-News_mentions
105587	A principios de abril, Juanito empezó a  sentirse mal, con vómitos y diarreas. Dos días después le ingresaron en la UCI. Fue el primero de un goteo de casos con síntomas parecidos a un shock tóxico que los pediatras temen que esté asociado al coronavirus https://t.co/4L7sZrRCjK	Lit-News_mentions
104947	"📡 EN VIVO | Pollán: ""En las personas que han referido síntomas de pérdida del olfato la prevalencia ha sido del 43%. Mientras que  26% han sido asintomáticos"" 👇 https://t.co/3Dbt96iyQX"	Lit-News_mentions
100123	https://t.co/oi4SEaHjEn58 muertos tras incendio en un hospital de Irak donde atienden pacientes con coronavirus	Lit-News_mentions
105948	📰“No deberíamos tener reuniones con personas con síntomas compatibles #covid19 como fiebre, tos o sensación de falta de aire, dolor  garganta, pérdida brusca del gusto u olfato, dolores musculares, diarreas, dolor torácico o cefaleas” @SEMERGENap https://t.co/WOCmDAhXhj	Lit-News_mentions
200278	Yo veo tantos locales desocupados por por culpa del coronavirus y me da tanta tristeza, yo sé que es por cuidarnos pero que duro ver cómo los sueños de muchos se destruyen...	Self_reports
104949	Estos pacientes son los que DEBEN hacerse el test de COVID-19 https://t.co/Yr0YS50AGG #Coronavirus #COVID19	Lit-News_mentions
200498	Yo cuando estornudo o toso una vez: tengo el coronavirus Yo cuando tengo frío o calor: tengo el coronavirus Yo cuando me duele la barriga: tengo el coronavirus Yo cuando me pica la mano: tengo el coronavirus	Self_reports
100819	👋📊 El @_CJCM_ presenta junto con RPJ-Covid19: #ImpactoCovid19Juventud en la @ComunidadMadrid 👉  Os invitamos a la presentación on-line:📅 8 de julio a las 18h💻 En nuestro canal de YouTube: https://t.co/m4zP3jACAg📄 Primeros datos del #estudio ➡️https://t.co/KqTrBPUdGD https://t.co/xETxZGazuM	Lit-News_mentions
103413	Estuvo diez días con fiebre y sin otro síntoma: el relato agónico de una mujer que murió por no tener coronavirus https://t.co/WF9T85VPpk	Lit-News_mentions
105639	💰 Sindicatos adelantaron a Kicillof que presionarán por el impuesto a la riquezaLa nota acá 👇 @Kicillofok @CachorroGodoy @oscardeisasi #ImpuestoALaRiqueza #Impuesto #coronavirus @MariaReigada1 https://t.co/seUQdA5Dpe	Lit-News_mentions
105509	Pospone DIF Acapulco eventos de marzo por prevención de Coronavirus https://t.co/aQELkp1B3A https://t.co/Y8sXzw1hcC	Lit-News_mentions
103476	Cerca del 86% de las personas con casos leves de #coronavirus pierde el sentido del olfato y el gusto, pero lo recupera dentro de un periodo de seis meses, según un nuevo estudio en hospitales europeos. https://t.co/TfwGzb6INY	Lit-News_mentions
103153	¿Cuántas vacunas COVID-19 llegarán a los departamentos? En @BluRadioCo les contamos los detalles. ¡Tome nota! https://t.co/Nmg1c0mn4k	Lit-News_mentions
102874	👉 @RomanLalin anunciou un bono que gratificará con produtos turísticos en Galicia aos profesionais autonómicos vinculados á loita co Covid-19 con dobre efecto ✅ Reactivación do tecido turístico ✅ Recoñecemento a todos aqueles que nos protexeron  na loita contra a pandemia. https://t.co/ao8fpWxC6w	Lit-News_mentions
105502	🔴 Actualizamos los datos de coronavirus en Andalucía: aumentan ligeramente las hospitalizaciones, aunque desciende la presión en UCI. ▶ #CoronavirusARV https://t.co/AxBNMpNBLA https://t.co/DQ6PexOrGj	Lit-News_mentions
101534	✍️ Covid-19: Un estudio en pacientes españoles constata los beneficios del tratamiento con cámara hiperbárica👉 https://t.co/rjcPICjDes#⃣ #SecretosdeSalud #13deMayo #Coronavirus #COVID19 #Cámarahiperbárica #Salud #Tratamiento	Lit-News_mentions
300007	@m4killaje Soportare vientos despiadados, infernales desiertos, escalare hasta el último maldito cuarto de la maldita torre más alta, y que encontre? Un Coronavirus de sexo dudoso que quiere arruinar mi vida .. Nah hablando posta espero que no pase porque no podria soportarlo..	non-personal_reports
102947	#Científicos #argentinos crearon un #test #online de #olfato para detectar el #Covid19 👉🏼https://t.co/wDYQTjD7JT https://t.co/oeNLgo8QuZ	Lit-News_mentions
104482	Los altos niveles de ferritina pueden indicar COVID-19 grave https://t.co/kKDSVahPqb vía @Infobioquimica.org	Lit-News_mentions
102585	Avance de la Vacunación por provincia según datos cargado hasta hoy a las 6 AM de &gt;&gt; https://t.co/bBb2CUzoT6 y https://t.co/TNJm7ZPDNK https://t.co/NuUJR5xI1j	Lit-News_mentions
103951	Ciencia al día: Terapia contra pérdida de olfato, App detecta COVID-19 y aprueban mascarillas de algodónhttps://t.co/6CqPEAMZi2	Lit-News_mentions
104717	Hombre salió a comprar medicamentos y terminó contagiando con Covid-19 a 10 miembros de su familia en Cali https://t.co/XmVuUzCekO vía @minuto30com	Lit-News_mentions
200234	@martinno79ar Mis padres volvieron de un viaje el 9 con dolor de garganta y algo de fiebre. Hace días que no tienen fiebre pero tienen malagana y no comen. ¿Son síntomas de coronavirus?	Self_reports
103235	Los criminales explotan la pandemia de COVID-19 para robar y falsificar medicamentos y equipos de protección – Noticias ONU https://t.co/VFZa7aMBLt	Lit-News_mentions
101963	Síntomas del coronavirus: en qué se diferencia la pérdida de olfato y gusto por covid-19 de la producida por un resfriado | BBC News Mundo                  https://t.co/mvx6FCjnqB	Lit-News_mentions
102747	El Dr. Enrique Costa Vercher desmonta claramente la pandemia del #COVID__19, la supuesta alta infectividad y la mortalidad del coronavirus con sentido común, los datos oficiales y las noticias de España. https://t.co/eBozxmTN6w https://t.co/bQB9yJ3EGV https://t.co/vVAjnkYa7G	Lit-News_mentions
301891	"Bien escrito, como siempre descuella Pedro Pablo con su lenguaje claro y preciso, a ratos con humor muy fino. Hoy lo recomiendo con profunda arrechera por las tristes y lamentables verdades que vierte en su hilo.Otros virus ""matraca"" y ""martillo""."	non-personal_reports
103284	Coronavirus ⭕│En un nuevo reporte del Comité Operativo de Emergencias se confirmó que no hubo diagnósticos positivos de covid-19 en la provincia..📲 Ante la presencia de fiebre y síntomas respiratorios comunicarse al: 0800 888 4767. https://t.co/HwgzHwpa6F	Lit-News_mentions
301749	@joseurbinasv Quiero contarles que a mi me Dio COVID-19 en enero, Cuando recien China daba el aviso de le epidermia en ese momento. Me puse malicima con Todos los sintomas, cansancio,dolor de cabeza,garganta tos Seca y me quede sorda y sin gusto, fui Al dr.	non-personal_reports
200684	Me ha llegado una multa que me pusieron por pasarme sólo 2 minutos en bici ya en la puerta de mi casa y sin dejarme subir a por mi dni para poder identificarme ( Abuso )	Self_reports
300801	#HagamosConcienciaPaciente enfermo con #CoVid19 y #Fiebre &gt;39⁰, pero marca menos de 37⁰ cuando se toma en la mano.#EnLaManoNO#EsEnLaFrente	non-personal_reports
104928	⚡️ Esta es la razón por la que la COVID-19 hace que perdamos el olfato y el gusto https://t.co/1A24N8QHfJ	Lit-News_mentions
